ticket_id,show_id,theater_id,movie_id,customer_id,purchase_time,seat_type,price,quantity,total
T000930,S0058,T01,M012,C0156,2025-07-20 20:08:50,VIP,60.0,1,60.0
T000931,S0297,T03,M026,C0366,2025-08-03 12:23:50,VIP,67.5,1,67.5
T000932,S0342,T04,M006,C0177,2025-09-07 20:38:50,Regular,43.0,1,43.0
T000933,S0384,T04,M023,C0512,2025-08-18 14:23:50,Regular,38.0,1,38.0
T000934,S0348,T04,M006,C0217,2025-08-16 13:23:50,VIP,64.5,1,64.5
T000935,S0368,T04,M037,C0295,2025-05-18 17:53:50,Regular,45.0,1,45.0
T000936,S0295,T03,M013,C0257,2025-07-31 20:38:50,VIP,58.5,1,58.5
T000937,S0397,T05,M030,C0207,2025-09-05 07:38:50,Regular,38.0,1,38.0
T000938,S0182,T02,M005,C0501,2025-05-16 12:23:50,Couple,68.4,1,68.4
T000939,S0257,T03,M014,C0454,2025-08-08 13:08:50,Regular,41.0,1,41.0
T000940,S0024,T01,M013,C0573,2025-06-20 23:53:50,VIP,58.5,1,58.5
T000941,S0079,T02,M018,C0316,2025-07-03 06:08:50,Regular,36.0,1,36.0
T000942,S0400,T05,M007,C0156,2025-06-18 22:08:50,Regular,43.0,1,43.0
T000943,S0408,T05,M025,C0073,2025-09-09 20:23:50,Regular,43.0,1,43.0
T000944,S0148,T02,M036,C0291,2025-09-23 01:38:50,Regular,45.0,1,45.0
T000945,S0404,T05,M008,C0453,2025-08-06 07:08:50,Regular,36.0,1,36.0
T000946,S0001,T01,M020,C0411,2025-05-26 22:08:50,Regular,39.0,1,39.0
T000947,S0434,T05,M014,C0207,2025-09-03 14:53:50,Regular,41.0,1,41.0
T000948,S0386,T04,M016,C0031,2025-06-27 12:38:50,Regular,44.0,1,44.0
T000949,S0015,T01,M001,C0580,2025-05-16 20:38:50,Regular,37.0,1,37.0
T000950,S0265,T03,M031,C0031,2025-07-12 17:38:50,Regular,40.0,1,40.0
T000951,S0045,T01,M008,C0161,2025-09-18 16:53:50,VIP,54.0,1,54.0
T000952,S0472,T05,M036,C0315,2025-05-19 13:08:50,VIP,67.5,1,67.5
T000953,S0182,T02,M005,C0421,2025-05-10 05:23:50,Regular,38.0,1,38.0
T000954,S0226,T03,M027,C0476,2025-05-02 16:08:50,Regular,40.0,1,40.0
T000955,S0051,T01,M035,C0021,2025-05-03 04:53:50,Regular,37.0,1,37.0
T000956,S0385,T04,M028,C0396,2025-05-19 19:08:50,Regular,43.0,1,43.0
T000957,S0451,T05,M015,C0277,2025-08-31 12:23:50,VIP,55.5,1,55.5
T000958,S0080,T02,M010,C0185,2025-05-20 16:53:50,Regular,38.0,1,38.0
T000959,S0186,T03,M036,C0043,2025-05-16 03:38:50,Regular,45.0,1,45.0
T000960,S0287,T03,M026,C0564,2025-06-20 00:53:50,Regular,45.0,1,45.0
T000961,S0425,T05,M022,C0584,2025-06-22 08:08:50,Regular,40.0,1,40.0
T000962,S0319,T04,M023,C0502,2025-09-12 23:38:50,Regular,38.0,1,38.0
T000963,S0459,T05,M001,C0187,2025-08-11 03:08:50,Couple,66.6,1,66.6
T000964,S0473,T05,M013,C0528,2025-08-19 21:23:50,Regular,39.0,1,39.0
T000965,S0219,T03,M010,C0357,2025-05-16 12:23:50,VIP,57.0,1,57.0
T000966,S0175,T02,M030,C0059,2025-06-20 11:08:50,Regular,38.0,1,38.0
T000967,S0461,T05,M023,C0169,2025-05-31 11:08:50,Regular,38.0,1,38.0
T000968,S0376,T04,M033,C0348,2025-08-26 05:23:50,Regular,40.0,1,40.0
T000969,S0323,T04,M001,C0097,2025-08-23 09:38:50,Regular,37.0,1,37.0
T000970,S0418,T05,M021,C0582,2025-05-03 07:53:50,Regular,39.0,1,39.0
T000971,S0469,T05,M038,C0112,2025-05-25 03:23:50,Regular,41.0,1,41.0
T000972,S0406,T05,M022,C0020,2025-08-06 16:08:50,VIP,60.0,1,60.0
T000973,S0229,T03,M029,C0305,2025-08-24 03:08:50,Regular,46.0,1,46.0
T000974,S0001,T01,M020,C0590,2025-05-19 12:08:50,VIP,58.5,1,58.5
T000975,S0148,T02,M036,C0174,2025-09-26 04:38:50,VIP,67.5,1,67.5
T000976,S0100,T02,M006,C0056,2025-07-08 04:38:50,Regular,43.0,1,43.0
T000977,S0223,T03,M035,C0120,2025-09-04 22:38:50,Couple,66.6,1,66.6
T000978,S0187,T03,M020,C0199,2025-05-18 06:38:50,Regular,39.0,1,39.0
T000979,S0329,T04,M021,C0376,2025-05-15 19:23:50,Regular,39.0,1,39.0
T000980,S0199,T03,M023,C0260,2025-07-13 04:23:50,Regular,38.0,1,38.0
T000981,S0002,T01,M023,C0499,2025-08-09 13:53:50,Regular,38.0,1,38.0
T000982,S0256,T03,M029,C0306,2025-08-09 22:08:50,VIP,69.0,1,69.0
T000983,S0004,T01,M025,C0286,2025-06-28 15:53:50,Regular,43.0,1,43.0
T000984,S0257,T03,M014,C0073,2025-08-06 14:08:50,Regular,41.0,1,41.0
T000985,S0447,T05,M027,C0452,2025-08-01 17:53:50,VIP,60.0,1,60.0
T000986,S0492,T05,M015,C0560,2025-07-15 05:53:50,Regular,37.0,1,37.0
T000987,S0084,T02,M031,C0518,2025-07-18 20:53:50,Regular,40.0,1,40.0
T000988,S0402,T05,M014,C0104,2025-09-07 22:53:50,Regular,41.0,1,41.0
T000989,S0319,T04,M023,C0544,2025-09-03 14:38:50,Regular,38.0,1,38.0
T000990,S0390,T04,M013,C0021,2025-07-18 03:23:50,Regular,39.0,1,39.0
T000991,S0002,T01,M023,C0350,2025-08-10 06:53:50,VIP,57.0,1,57.0
T000992,S0313,T04,M008,C0328,2025-09-09 00:38:50,Regular,36.0,1,36.0
T000993,S0047,T01,M026,C0414,2025-08-29 08:08:50,Regular,45.0,1,45.0
T000994,S0191,T03,M013,C0028,2025-06-25 15:38:50,Regular,39.0,1,39.0
T000995,S0473,T05,M013,C0300,2025-08-19 02:23:50,Couple,70.2,1,70.2
T000996,S0411,T05,M002,C0084,2025-09-06 02:08:50,Regular,37.0,1,37.0
T000997,S0260,T03,M033,C0567,2025-08-25 05:23:50,Couple,72.0,1,72.0
T000998,S0144,T02,M008,C0301,2025-05-22 06:08:50,Regular,36.0,1,36.0
T000999,S0453,T05,M031,C0012,2025-06-17 12:23:50,Couple,72.0,1,72.0
T001000,S0195,T03,M037,C0401,2025-06-17 01:53:50,Regular,45.0,1,45.0
T001001,S0234,T03,M026,C0535,2025-07-07 07:38:50,Regular,45.0,1,45.0
T001002,S0351,T04,M037,C0326,2025-07-18 12:08:50,Regular,45.0,1,45.0
T001003,S0076,T01,M037,C0298,2025-06-06 00:08:50,Regular,45.0,1,45.0
T001004,S0438,T05,M030,C0074,2025-05-21 08:23:50,Regular,38.0,1,38.0
T001005,S0324,T04,M038,C0412,2025-05-26 10:38:50,Regular,41.0,1,41.0
T001006,S0078,T01,M007,C0252,2025-07-20 09:38:50,VIP,64.5,1,64.5
T001007,S0348,T04,M006,C0146,2025-08-19 03:23:50,Regular,43.0,1,43.0
T001008,S0104,T02,M018,C0111,2025-09-02 08:23:50,Regular,36.0,1,36.0
T001009,S0453,T05,M031,C0184,2025-06-13 08:23:50,VIP,60.0,1,60.0
T001010,S0090,T02,M017,C0418,2025-09-16 15:23:50,Regular,43.0,1,43.0
T001011,S0038,T01,M034,C0036,2025-09-07 20:53:50,VIP,61.5,1,61.5
T001012,S0164,T02,M017,C0016,2025-07-05 18:23:50,Regular,43.0,1,43.0
T001013,S0212,T03,M007,C0415,2025-08-24 12:38:50,Regular,43.0,1,43.0
T001014,S0042,T01,M012,C0180,2025-07-01 11:38:50,Regular,40.0,1,40.0
T001015,S0412,T05,M029,C0422,2025-05-31 04:23:50,VIP,69.0,1,69.0
T001016,S0245,T03,M023,C0259,2025-08-15 09:38:50,Regular,38.0,1,38.0
T001017,S0482,T05,M022,C0548,2025-08-15 04:38:50,Regular,40.0,1,40.0
T001018,S0489,T05,M005,C0432,2025-06-03 02:08:50,Regular,38.0,1,38.0
T001019,S0429,T05,M024,C0279,2025-05-27 07:38:50,Regular,48.0,1,48.0
T001020,S0052,T01,M022,C0506,2025-09-20 11:23:50,Regular,40.0,1,40.0
T001021,S0430,T05,M028,C0079,2025-09-14 22:08:50,Regular,43.0,1,43.0
T001022,S0167,T02,M001,C0128,2025-09-14 22:08:50,Regular,37.0,1,37.0
T001023,S0084,T02,M031,C0413,2025-07-18 06:53:50,VIP,60.0,1,60.0
T001024,S0243,T03,M005,C0464,2025-06-04 11:53:50,Regular,38.0,1,38.0
T001025,S0463,T05,M025,C0229,2025-05-04 16:08:50,Regular,43.0,1,43.0
T001026,S0203,T03,M031,C0594,2025-06-09 16:08:50,Regular,40.0,1,40.0
T001027,S0045,T01,M008,C0414,2025-09-23 12:53:50,VIP,54.0,1,54.0
T001028,S0117,T02,M024,C0240,2025-08-31 00:23:50,Regular,48.0,1,48.0
T001029,S0110,T02,M009,C0325,2025-05-31 16:53:50,Couple,81.0,1,81.0
T001030,S0462,T05,M038,C0569,2025-07-27 17:38:50,Regular,41.0,1,41.0
T001031,S0351,T04,M037,C0546,2025-07-12 08:08:50,VIP,67.5,1,67.5
T001032,S0396,T05,M026,C0509,2025-07-23 06:08:50,Regular,45.0,1,45.0
T001033,S0407,T05,M024,C0293,2025-07-12 05:38:50,Regular,48.0,1,48.0
T001034,S0265,T03,M031,C0517,2025-07-10 12:38:50,Regular,40.0,1,40.0
T001035,S0174,T02,M035,C0022,2025-08-16 10:23:50,Regular,37.0,1,37.0
T001036,S0060,T01,M027,C0139,2025-07-18 12:53:50,Regular,40.0,1,40.0
T001037,S0309,T03,M026,C0352,2025-08-13 11:53:50,Regular,45.0,1,45.0
T001038,S0047,T01,M026,C0239,2025-08-24 17:08:50,Regular,45.0,1,45.0
T001039,S0435,T05,M033,C0250,2025-08-28 18:38:50,Regular,40.0,1,40.0
T001040,S0454,T05,M036,C0112,2025-05-22 13:23:50,Regular,45.0,1,45.0
T001041,S0083,T02,M021,C0054,2025-05-08 21:08:50,VIP,58.5,1,58.5
T001042,S0217,T03,M017,C0222,2025-08-11 10:38:50,Regular,43.0,1,43.0
T001043,S0405,T05,M002,C0429,2025-06-07 03:38:50,Regular,37.0,1,37.0
T001044,S0241,T03,M035,C0452,2025-08-15 21:23:50,Regular,37.0,1,37.0
T001045,S0228,T03,M001,C0533,2025-08-03 15:08:50,Regular,37.0,1,37.0
T001046,S0091,T02,M034,C0053,2025-08-10 12:08:50,VIP,61.5,1,61.5
T001047,S0140,T02,M004,C0562,2025-09-11 19:23:50,Regular,42.0,1,42.0
T001048,S0271,T03,M032,C0477,2025-07-21 18:08:50,Regular,38.0,1,38.0
T001049,S0401,T05,M016,C0134,2025-05-17 02:53:50,Couple,79.2,1,79.2
T001050,S0301,T03,M036,C0255,2025-06-02 04:08:50,Regular,45.0,1,45.0
T001051,S0451,T05,M015,C0427,2025-08-28 05:23:50,Regular,37.0,1,37.0
T001052,S0364,T04,M027,C0577,2025-08-17 02:53:50,Regular,40.0,1,40.0
T001053,S0310,T03,M030,C0215,2025-05-17 14:38:50,Regular,38.0,1,38.0
T001054,S0306,T03,M039,C0159,2025-04-30 06:53:50,VIP,63.0,1,63.0
T001055,S0431,T05,M022,C0139,2025-06-04 21:38:50,Regular,40.0,1,40.0
T001056,S0060,T01,M027,C0077,2025-07-13 09:53:50,VIP,60.0,1,60.0
T001057,S0411,T05,M002,C0161,2025-09-12 14:08:50,Regular,37.0,1,37.0
T001058,S0398,T05,M001,C0300,2025-07-29 07:23:50,Regular,37.0,1,37.0
T001059,S0215,T03,M012,C0253,2025-08-10 08:23:50,Regular,40.0,1,40.0
T001060,S0009,T01,M018,C0076,2025-05-21 03:23:50,VIP,54.0,1,54.0
T001061,S0373,T04,M025,C0094,2025-08-29 01:38:50,Regular,43.0,1,43.0
T001062,S0184,T03,M015,C0506,2025-05-02 15:23:50,Regular,37.0,1,37.0
T001063,S0112,T02,M001,C0488,2025-09-09 02:53:50,Regular,37.0,1,37.0
T001064,S0220,T03,M021,C0587,2025-05-25 23:38:50,Regular,39.0,1,39.0
T001065,S0005,T01,M015,C0580,2025-05-26 21:23:50,Regular,37.0,1,37.0
T001066,S0041,T01,M016,C0235,2025-06-09 05:53:50,Regular,44.0,1,44.0
T001067,S0378,T04,M040,C0428,2025-08-24 03:53:50,Regular,36.0,1,36.0
T001068,S0121,T02,M027,C0160,2025-07-14 19:53:50,Regular,40.0,1,40.0
T001069,S0344,T04,M023,C0350,2025-07-13 15:23:50,Regular,38.0,1,38.0
T001070,S0153,T02,M027,C0211,2025-08-16 13:38:50,Regular,40.0,1,40.0
T001071,S0015,T01,M001,C0495,2025-05-14 17:38:50,VIP,55.5,1,55.5
T001072,S0155,T02,M020,C0215,2025-06-01 21:08:50,Regular,39.0,1,39.0
T001073,S0088,T02,M037,C0050,2025-05-21 05:38:50,Regular,45.0,1,45.0
T001074,S0135,T02,M037,C0457,2025-08-18 06:38:50,Regular,45.0,1,45.0
T001075,S0153,T02,M027,C0472,2025-08-17 12:38:50,VIP,60.0,1,60.0
T001076,S0140,T02,M004,C0334,2025-09-17 00:23:50,Regular,42.0,1,42.0
T001077,S0418,T05,M021,C0048,2025-05-04 03:53:50,VIP,58.5,1,58.5
T001078,S0379,T04,M031,C0088,2025-07-26 10:23:50,Regular,40.0,1,40.0
T001079,S0016,T01,M021,C0145,2025-09-11 07:08:50,Regular,39.0,1,39.0
T001080,S0445,T05,M016,C0308,2025-08-10 20:38:50,VIP,66.0,1,66.0
T001081,S0074,T01,M009,C0027,2025-07-30 01:08:50,VIP,67.5,1,67.5
T001082,S0066,T01,M027,C0487,2025-05-12 11:38:50,Regular,40.0,1,40.0
T001083,S0116,T02,M016,C0508,2025-09-06 23:38:50,Regular,44.0,1,44.0
T001084,S0059,T01,M029,C0001,2025-07-12 05:38:50,Regular,46.0,1,46.0
T001085,S0013,T01,M007,C0142,2025-05-06 03:23:50,Regular,43.0,1,43.0
T001086,S0310,T03,M030,C0570,2025-05-10 13:38:50,Regular,38.0,1,38.0
T001087,S0028,T01,M007,C0271,2025-09-23 09:38:50,Regular,43.0,1,43.0
T001088,S0267,T03,M036,C0147,2025-07-22 07:23:50,Regular,45.0,1,45.0
T001089,S0370,T04,M033,C0474,2025-06-02 01:53:50,VIP,60.0,1,60.0
T001090,S0386,T04,M016,C0451,2025-07-05 13:38:50,Regular,44.0,1,44.0
T001091,S0282,T03,M021,C0254,2025-08-10 06:23:50,Regular,39.0,1,39.0
T001092,S0205,T03,M012,C0195,2025-09-22 20:38:50,Regular,40.0,1,40.0
T001093,S0213,T03,M027,C0207,2025-06-15 04:38:50,Regular,40.0,1,40.0
T001094,S0194,T03,M004,C0540,2025-05-28 13:08:50,Regular,42.0,1,42.0
T001095,S0254,T03,M034,C0504,2025-07-12 16:53:50,Regular,41.0,1,41.0
T001096,S0150,T02,M019,C0027,2025-07-16 10:53:50,Regular,39.0,1,39.0
T001097,S0096,T02,M027,C0270,2025-07-07 23:08:50,Regular,40.0,1,40.0
T001098,S0364,T04,M027,C0001,2025-08-21 12:53:50,VIP,60.0,1,60.0
T001099,S0425,T05,M022,C0301,2025-06-26 10:08:50,Regular,40.0,1,40.0
T001100,S0127,T02,M040,C0343,2025-08-04 18:53:50,Regular,36.0,1,36.0
T001101,S0316,T04,M005,C0244,2025-08-16 06:53:50,Couple,68.4,1,68.4
T001102,S0060,T01,M027,C0551,2025-07-18 01:53:50,VIP,60.0,1,60.0
T001103,S0016,T01,M021,C0287,2025-09-08 19:08:50,Regular,39.0,1,39.0
T001104,S0458,T05,M037,C0334,2025-08-19 05:53:50,Regular,45.0,1,45.0
T001105,S0075,T01,M016,C0495,2025-05-28 00:38:50,VIP,66.0,1,66.0
T001106,S0088,T02,M037,C0272,2025-05-23 12:38:50,Regular,45.0,1,45.0
T001107,S0051,T01,M035,C0390,2025-05-09 12:53:50,Regular,37.0,1,37.0
T001108,S0203,T03,M031,C0219,2025-06-05 03:08:50,Regular,40.0,1,40.0
T001109,S0226,T03,M027,C0268,2025-05-02 08:08:50,Regular,40.0,1,40.0
T001110,S0078,T01,M007,C0059,2025-07-20 21:38:50,Regular,43.0,1,43.0
T001111,S0468,T05,M025,C0197,2025-06-19 08:38:50,Regular,43.0,1,43.0
T001112,S0040,T01,M012,C0485,2025-09-01 09:38:50,Regular,40.0,1,40.0
T001113,S0314,T04,M037,C0070,2025-04-29 07:38:50,Regular,45.0,1,45.0
T001114,S0111,T02,M023,C0366,2025-08-11 19:08:50,Regular,38.0,1,38.0
T001115,S0237,T03,M015,C0211,2025-08-20 11:38:50,Regular,37.0,1,37.0
T001116,S0466,T05,M026,C0144,2025-08-02 06:23:50,VIP,67.5,1,67.5
T001117,S0326,T04,M026,C0516,2025-08-26 19:53:50,Regular,45.0,1,45.0
T001118,S0458,T05,M037,C0388,2025-08-11 02:53:50,Regular,45.0,1,45.0
T001119,S0395,T05,M007,C0123,2025-05-17 06:38:50,Regular,43.0,1,43.0
T001120,S0489,T05,M005,C0302,2025-06-03 06:08:50,Regular,38.0,1,38.0
T001121,S0263,T03,M036,C0386,2025-08-17 10:23:50,Regular,45.0,1,45.0
T001122,S0002,T01,M023,C0229,2025-08-16 15:53:50,VIP,57.0,1,57.0
T001123,S0300,T03,M009,C0084,2025-05-06 02:23:50,Regular,45.0,1,45.0
T001124,S0304,T03,M021,C0204,2025-04-29 13:08:50,Regular,39.0,1,39.0
T001125,S0323,T04,M001,C0113,2025-08-21 05:38:50,Regular,37.0,1,37.0
T001126,S0372,T04,M040,C0035,2025-06-03 19:53:50,Regular,36.0,1,36.0
T001127,S0041,T01,M016,C0412,2025-06-03 22:53:50,Regular,44.0,1,44.0
T001128,S0453,T05,M031,C0001,2025-06-07 13:23:50,Regular,40.0,1,40.0
T001129,S0479,T05,M022,C0115,2025-07-23 00:23:50,Couple,72.0,1,72.0
T001130,S0058,T01,M012,C0137,2025-07-22 23:08:50,Regular,40.0,1,40.0
T001131,S0066,T01,M027,C0075,2025-05-09 01:38:50,Regular,40.0,1,40.0
T001132,S0410,T05,M002,C0142,2025-07-06 11:38:50,Regular,37.0,1,37.0
T001133,S0415,T05,M007,C0388,2025-05-22 17:08:50,Regular,43.0,1,43.0
T001134,S0258,T03,M004,C0474,2025-06-16 03:38:50,Regular,42.0,1,42.0
T001135,S0010,T01,M005,C0143,2025-09-09 04:08:50,Regular,38.0,1,38.0
T001136,S0285,T03,M017,C0534,2025-07-26 11:08:50,Regular,43.0,1,43.0
T001137,S0325,T04,M035,C0554,2025-06-26 20:08:50,Regular,37.0,1,37.0
T001138,S0438,T05,M030,C0557,2025-05-27 00:23:50,Regular,38.0,1,38.0
T001139,S0224,T03,M006,C0243,2025-06-16 05:08:50,Regular,43.0,1,43.0
T001140,S0158,T02,M003,C0313,2025-08-11 12:23:50,Regular,36.0,1,36.0
T001141,S0109,T02,M035,C0493,2025-08-04 03:38:50,Regular,37.0,1,37.0
T001142,S0385,T04,M028,C0272,2025-05-15 04:08:50,Regular,43.0,1,43.0
T001143,S0175,T02,M030,C0546,2025-06-30 04:08:50,VIP,57.0,1,57.0
T001144,S0057,T01,M014,C0582,2025-09-15 09:23:50,Regular,41.0,1,41.0
T001145,S0212,T03,M007,C0557,2025-08-24 10:38:50,Regular,43.0,1,43.0
T001146,S0339,T04,M007,C0266,2025-07-30 19:08:50,Regular,43.0,1,43.0
T001147,S0313,T04,M008,C0187,2025-09-07 13:38:50,Regular,36.0,1,36.0
T001148,S0119,T02,M032,C0534,2025-06-27 02:38:50,Regular,38.0,1,38.0
T001149,S0411,T05,M002,C0425,2025-09-08 05:08:50,Regular,37.0,1,37.0
T001150,S0004,T01,M025,C0443,2025-06-25 18:53:50,Regular,43.0,1,43.0
T001151,S0184,T03,M015,C0146,2025-04-26 20:23:50,Regular,37.0,1,37.0
T001152,S0424,T05,M016,C0440,2025-04-26 00:53:50,Regular,44.0,1,44.0
T001153,S0355,T04,M019,C0241,2025-09-04 09:38:50,Regular,39.0,1,39.0
T001154,S0269,T03,M034,C0327,2025-04-30 07:53:50,Regular,41.0,1,41.0
T001155,S0291,T03,M018,C0297,2025-05-19 18:08:50,Regular,36.0,1,36.0
T001156,S0347,T04,M029,C0087,2025-08-19 20:38:50,Regular,46.0,1,46.0
T001157,S0258,T03,M004,C0063,2025-06-07 05:38:50,Regular,42.0,1,42.0
T001158,S0326,T04,M026,C0061,2025-08-26 08:53:50,VIP,67.5,1,67.5
T001159,S0096,T02,M027,C0106,2025-07-08 13:08:50,Regular,40.0,1,40.0
T001160,S0419,T05,M024,C0099,2025-08-28 14:08:50,Regular,48.0,1,48.0
T001161,S0449,T05,M016,C0099,2025-08-15 14:38:50,Couple,79.2,1,79.2
T001162,S0182,T02,M005,C0471,2025-05-09 16:23:50,Regular,38.0,1,38.0
T001163,S0182,T02,M005,C0117,2025-05-12 23:23:50,Regular,38.0,1,38.0
T001164,S0056,T01,M005,C0113,2025-04-29 23:53:50,Regular,38.0,1,38.0
T001165,S0389,T04,M035,C0366,2025-07-26 20:53:50,Regular,37.0,1,37.0
T001166,S0219,T03,M010,C0096,2025-05-23 10:23:50,Regular,38.0,1,38.0
T001167,S0137,T02,M017,C0552,2025-06-25 08:23:50,Regular,43.0,1,43.0
T001168,S0428,T05,M009,C0549,2025-06-26 00:38:50,Regular,45.0,1,45.0
T001169,S0412,T05,M029,C0352,2025-06-01 02:23:50,Regular,46.0,1,46.0
T001170,S0280,T03,M031,C0384,2025-05-13 19:08:50,Regular,40.0,1,40.0
T001171,S0109,T02,M035,C0435,2025-08-03 13:38:50,Regular,37.0,1,37.0
T001172,S0313,T04,M008,C0285,2025-09-06 22:38:50,Regular,36.0,1,36.0
T001173,S0415,T05,M007,C0448,2025-05-17 12:08:50,Regular,43.0,1,43.0
T001174,S0124,T02,M011,C0038,2025-08-13 15:23:50,Regular,37.0,1,37.0
T001175,S0044,T01,M009,C0321,2025-06-09 13:08:50,Regular,45.0,1,45.0
T001176,S0403,T05,M004,C0332,2025-07-23 19:08:50,Couple,75.6,1,75.6
T001177,S0343,T04,M002,C0474,2025-08-23 04:08:50,Regular,37.0,1,37.0
T001178,S0213,T03,M027,C0250,2025-06-16 05:38:50,Regular,40.0,1,40.0
T001179,S0079,T02,M018,C0238,2025-07-01 07:08:50,Regular,36.0,1,36.0
T001180,S0109,T02,M035,C0042,2025-07-30 12:38:50,VIP,55.5,1,55.5
T001181,S0436,T05,M038,C0561,2025-06-25 17:53:50,Couple,73.8,1,73.8
T001182,S0241,T03,M035,C0434,2025-08-07 00:23:50,Regular,37.0,1,37.0
T001183,S0046,T01,M030,C0237,2025-07-18 01:53:50,Regular,38.0,1,38.0
T001184,S0365,T04,M013,C0429,2025-08-13 09:38:50,Regular,39.0,1,39.0
T001185,S0338,T04,M018,C0182,2025-06-13 06:23:50,Regular,36.0,1,36.0
T001186,S0251,T03,M022,C0535,2025-05-15 01:23:50,VIP,60.0,1,60.0
T001187,S0270,T03,M032,C0215,2025-08-31 01:23:50,Regular,38.0,1,38.0
T001188,S0070,T01,M028,C0293,2025-05-18 15:08:50,Regular,43.0,1,43.0
T001189,S0396,T05,M026,C0444,2025-07-16 11:08:50,Regular,45.0,1,45.0
T001190,S0307,T03,M013,C0205,2025-06-24 04:23:50,VIP,58.5,1,58.5
T001191,S0137,T02,M017,C0284,2025-06-14 16:23:50,Regular,43.0,1,43.0
T001192,S0072,T01,M025,C0428,2025-09-17 20:38:50,Regular,43.0,1,43.0
T001193,S0245,T03,M023,C0385,2025-08-11 08:38:50,VIP,57.0,1,57.0
T001194,S0297,T03,M026,C0457,2025-07-30 22:23:50,Regular,45.0,1,45.0
T001195,S0244,T03,M029,C0140,2025-08-29 12:23:50,VIP,69.0,1,69.0
T001196,S0059,T01,M029,C0175,2025-07-04 05:38:50,Regular,46.0,1,46.0
T001197,S0457,T05,M031,C0252,2025-08-19 01:23:50,Regular,40.0,1,40.0
T001198,S0388,T04,M026,C0445,2025-08-02 11:38:50,Regular,45.0,1,45.0
T001199,S0021,T01,M028,C0397,2025-09-07 09:53:50,Regular,43.0,1,43.0
T001200,S0083,T02,M021,C0151,2025-05-07 00:08:50,Regular,39.0,1,39.0
T001201,S0330,T04,M037,C0515,2025-05-27 19:23:50,VIP,67.5,1,67.5
T001202,S0311,T03,M002,C0569,2025-09-01 04:53:50,Regular,37.0,1,37.0
T001203,S0493,T05,M010,C0077,2025-06-06 00:08:50,Regular,38.0,1,38.0
T001204,S0359,T04,M026,C0155,2025-05-06 03:53:50,Regular,45.0,1,45.0
T001205,S0188,T03,M017,C0239,2025-09-23 20:53:50,Regular,43.0,1,43.0
T001206,S0255,T03,M028,C0173,2025-05-08 07:23:50,Regular,43.0,1,43.0
T001207,S0071,T01,M028,C0415,2025-05-12 07:23:50,Regular,43.0,1,43.0
T001208,S0341,T04,M013,C0241,2025-06-06 15:53:50,Regular,39.0,1,39.0
T001209,S0423,T05,M019,C0003,2025-06-02 00:38:50,Regular,39.0,1,39.0
T001210,S0357,T04,M024,C0278,2025-09-13 17:23:50,Couple,86.4,1,86.4
T001211,S0213,T03,M027,C0545,2025-06-11 14:38:50,Regular,40.0,1,40.0
T001212,S0419,T05,M024,C0032,2025-09-06 15:08:50,Regular,48.0,1,48.0
T001213,S0042,T01,M012,C0105,2025-07-07 16:38:50,VIP,60.0,1,60.0
T001214,S0249,T03,M030,C0177,2025-09-04 18:23:50,VIP,57.0,1,57.0
T001215,S0151,T02,M002,C0041,2025-05-05 13:38:50,VIP,55.5,1,55.5
T001216,S0317,T04,M032,C0186,2025-06-06 00:08:50,Regular,38.0,1,38.0
T001217,S0256,T03,M029,C0356,2025-08-13 01:08:50,Regular,46.0,1,46.0
T001218,S0254,T03,M034,C0235,2025-07-07 20:53:50,Regular,41.0,1,41.0
T001219,S0144,T02,M008,C0012,2025-05-31 00:08:50,Regular,36.0,1,36.0
T001220,S0240,T03,M027,C0440,2025-06-27 18:38:50,VIP,60.0,1,60.0
T001221,S0243,T03,M005,C0338,2025-06-02 13:53:50,Regular,38.0,1,38.0
T001222,S0304,T03,M021,C0410,2025-04-26 21:08:50,Regular,39.0,1,39.0
T001223,S0345,T04,M011,C0500,2025-05-21 17:08:50,Couple,66.6,1,66.6
T001224,S0013,T01,M007,C0061,2025-04-29 05:23:50,Regular,43.0,1,43.0
T001225,S0363,T04,M004,C0455,2025-08-19 16:23:50,Regular,42.0,1,42.0
T001226,S0189,T03,M014,C0283,2025-06-03 22:23:50,VIP,61.5,1,61.5
T001227,S0299,T03,M038,C0034,2025-08-20 21:08:50,Regular,41.0,1,41.0
T001228,S0327,T04,M003,C0308,2025-05-15 20:53:50,Couple,64.8,1,64.8
T001229,S0017,T01,M027,C0027,2025-08-29 15:08:50,Regular,40.0,1,40.0
T001230,S0086,T02,M032,C0398,2025-09-11 15:53:50,Regular,38.0,1,38.0
T001231,S0033,T01,M017,C0036,2025-08-05 15:23:50,VIP,64.5,1,64.5
T001232,S0014,T01,M020,C0197,2025-06-23 03:08:50,Regular,39.0,1,39.0
T001233,S0262,T03,M016,C0124,2025-07-05 01:08:50,Regular,44.0,1,44.0
T001234,S0202,T03,M009,C0185,2025-05-25 19:08:50,Regular,45.0,1,45.0
T001235,S0102,T02,M036,C0568,2025-06-19 19:38:50,Regular,45.0,1,45.0
T001236,S0213,T03,M027,C0192,2025-06-14 11:38:50,Regular,40.0,1,40.0
T001237,S0262,T03,M016,C0216,2025-07-09 00:08:50,Regular,44.0,1,44.0
T001238,S0136,T02,M007,C0276,2025-05-11 15:38:50,Regular,43.0,1,43.0
T001239,S0105,T02,M007,C0369,2025-06-29 12:23:50,Regular,43.0,1,43.0
